n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_f1,std_f1,mean_accuracy,std_accuracy,time_s
50,20,1.0,5,2,0.9250304799376503,0.03475012071820639,0.9257142857142858,0.034285714285714294,0.8335
50,20,1.0,5,5,0.9185695669669274,0.032858153826867034,0.9201587301587303,0.03089371730154019,0.8113
50,20,1.0,5,10,0.8939609010568489,0.03141618085949807,0.8945238095238095,0.03158780010773554,0.8486
50,20,1.0,10,1,0.9198600509263068,0.04569285667434749,0.920079365079365,0.04580410323339902,0.838
50,20,1.0,10,2,0.9222732782915598,0.029369681134457357,0.9229365079365079,0.028848851551277824,0.8386
50,20,1.0,10,5,0.9185695669669274,0.032858153826867034,0.9201587301587303,0.03089371730154019,0.835
50,20,1.0,10,10,0.8939609010568489,0.03141618085949807,0.8945238095238095,0.03158780010773554,0.8059
50,20,1.0,20,1,0.8950399990201634,0.04717060183986326,0.8943650793650795,0.04802269399275715,0.8302
50,20,1.0,20,2,0.8974303917881343,0.03127357416821796,0.8973809523809523,0.031951813209064324,0.8118
50,20,1.0,20,5,0.8967418534378012,0.0342616695785337,0.8973809523809525,0.03441196991555972,0.8161
50,20,1.0,20,10,0.8939609010568489,0.03141618085949807,0.8945238095238095,0.03158780010773554,0.8087
100,,sqrt,2,1,0.9363289035347083,0.03144837384737401,0.9373015873015873,0.030805512361211186,1.2385
100,,sqrt,2,2,0.933547951153756,0.03197333322592465,0.9344444444444445,0.03147543403744904,1.2518
100,,sqrt,2,5,0.9307799290760481,0.02970372470377247,0.9315079365079365,0.029246973989258185,1.2283
100,,sqrt,2,10,0.9216845483073524,0.03969272949307819,0.9229365079365079,0.038539816557911395,1.2204
100,,sqrt,5,1,0.9363983368525954,0.033954179462264394,0.9372222222222222,0.03340213986926295,1.2261
