n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_r2,std_r2,mean_rmse,std_rmse,time_s
50,20,sqrt,10,5,0.555374503849252,0.02607089090586254,2.1380557941386407,0.14565281924567877,9.703
50,20,sqrt,10,10,0.547606666524272,0.02036238309975454,2.157335704438367,0.14629329569906366,9.1617
50,20,sqrt,20,1,0.5534036103569043,0.02467944236759309,2.1430424907164847,0.14678503402865184,9.2759
50,20,sqrt,20,2,0.5527013060842177,0.01961853738053703,2.14553166745565,0.15055931819544438,7.2735
50,20,sqrt,20,5,0.5539272357560818,0.02109692656809096,2.1420257318715876,0.14475639848611518,8.8599
50,20,sqrt,20,10,0.547606666524272,0.020362383099754577,2.157335704438367,0.14629329569906366,8.5196
50,20,log2,2,1,0.5472531065723808,0.027748861733843697,2.1564600553863116,0.1341165308661596,16.4776
50,20,log2,2,2,0.5519969901501764,0.02265281270109889,2.14630660529206,0.14124927572995627,18.7944
50,20,log2,2,5,0.5595825404135593,0.026275771892491244,2.128049725176937,0.14776680755706917,13.9705
50,20,log2,2,10,0.5581737722210877,0.02124964819444988,2.1319873818642083,0.14661684581720072,12.2148
50,20,log2,5,1,0.5509955814874827,0.02526150465487252,2.148178964578405,0.13791739157318744,15.9872
50,20,log2,5,2,0.5538786860080569,0.02685153468712986,2.140766529989981,0.13365798124614522,15.3661
50,20,log2,5,5,0.5595825404135591,0.026275771892491247,2.128049725176937,0.1477668075570692,10.2589
50,20,log2,5,10,0.5581737722210877,0.021249648194449872,2.1319873818642083,0.14661684581720077,13.1477
50,20,log2,10,1,0.5539104125774914,0.02571421612842699,2.141565161621062,0.1449796953928318,12.915
50,20,log2,10,2,0.5567309729706279,0.024241529317842597,2.1347500176499996,0.14177504937275448,14.5089
50,20,log2,10,5,0.5595825404135594,0.02627577189249122,2.128049725176937,0.14776680755706914,9.9044
50,20,log2,10,10,0.5581737722210877,0.02124964819444988,2.1319873818642088,0.14661684581720066,15.7108
50,20,log2,20,1,0.5587917566502746,0.02065804414260268,2.12998565001231,0.13804044251436862,14.2398
