n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_r2,std_r2,mean_rmse,std_rmse,time_s
50,,log2,20,2,0.8335118088338644,0.049772177947243895,31910.879230599094,6127.470161167233,6.6689
50,,log2,20,5,0.8298491241383072,0.04606907775793925,32378.876324356923,6289.189515786898,7.0267
50,,log2,20,10,0.8132935182157214,0.04705176211196107,33951.86858981107,6399.536130526695,7.7837
50,,0.5,2,1,0.8636612339175634,0.05915286644636533,28401.34070145623,5570.316660156174,9.0187
50,,0.5,2,2,0.8632399995210776,0.06651568142575574,28325.495070975558,6016.427780419861,7.4527
50,,0.5,2,5,0.8535603466474772,0.06920126643726808,29428.14535485727,6641.199558375174,6.9096
50,,0.5,2,10,0.8458003816841796,0.05824960658679262,30501.815706146263,6469.938925721424,7.2953
50,,0.5,5,1,0.8649400807594232,0.061874557900304133,28269.74173764757,5734.165638574847,8.6598
50,,0.5,5,2,0.8656991980778193,0.06359916691731324,28112.34926874277,5705.636600800436,9.575
50,,0.5,5,5,0.8535603466474774,0.06920126643726805,29428.14535485728,6641.1995583751695,8.2174
50,,0.5,5,10,0.8458003816841796,0.05824960658679264,30501.815706146263,6469.938925721425,7.5251
50,,0.5,10,1,0.863309095255873,0.059933388061363765,28485.59763708047,5812.457108945509,8.6775
50,,0.5,10,2,0.8675309937324925,0.05942187577719227,27976.865931272245,5580.594413679096,9.2885
50,,0.5,10,5,0.8535603466474774,0.06920126643726807,29428.14535485728,6641.199558375172,7.3161
50,,0.5,10,10,0.8458003816841796,0.05824960658679265,30501.815706146263,6469.938925721423,9.3614
50,,0.5,20,1,0.8586507461617636,0.054563385497316916,29091.47597887859,5239.88378454432,8.2345
50,,0.5,20,2,0.8546027977388315,0.05850784739583053,29480.102578587044,5547.496923588081,6.7283
50,,0.5,20,5,0.8519512331457356,0.06319388012079966,29737.27949771351,6248.075012555978,8.3995
50,,0.5,20,10,0.8458003816841796,0.05824960658679262,30501.81570614626,6469.9389257214225,9.2444
50,,1.0,2,1,0.8601257633529287,0.06539211657173351,28650.72528271408,5360.947796229624,11.317
50,,1.0,2,2,0.8573143176035787,0.07060034353092791,28863.05748175001,5718.282317171627,9.1769
50,,1.0,2,5,0.8454499340734429,0.07323017366256653,30192.409223553033,6407.465060125873,10.4044
50,,1.0,2,10,0.835603664563578,0.05918899349952912,31515.97235409731,6078.443027427189,7.8864
50,,1.0,5,1,0.8625631766999973,0.060676557092533716,28439.462927172262,5180.543442801676,11.5948
50,,1.0,5,2,0.859459575881045,0.06745774463834919,28705.316783622628,5633.118029288143,11.218
50,,1.0,5,5,0.8454499340734429,0.07323017366256658,30192.409223553037,6407.465060125877,9.7312
50,,1.0,5,10,0.835603664563578,0.059188993499529136,31515.97235409731,6078.443027427187,9.1549
50,,1.0,10,1,0.8583056925915107,0.06262739889336465,28918.36287845937,5513.943259001737,13.2941
50,,1.0,10,2,0.8577521677158467,0.06382442594443509,28959.06466124357,5510.117865915781,13.2519
50,,1.0,10,5,0.8454499340734429,0.07323017366256655,30192.409223553026,6407.4650601258745,11.1088
50,,1.0,10,10,0.835603664563578,0.05918899349952911,31515.97235409731,6078.443027427185,11.2374
50,,1.0,20,1,0.8530103118239364,0.05698674783752382,29617.99006247242,5274.153222032851,10.7172
50,,1.0,20,2,0.8531444258453611,0.05910393512311751,29558.89931277692,5279.777458128512,10.34
50,,1.0,20,5,0.840416027510322,0.06708046666431793,30837.60581508588,6146.035681393038,12.8545
50,,1.0,20,10,0.835603664563578,0.059188993499529115,31515.972354097314,6078.443027427187,11.4984
50,5,sqrt,2,1,0.8169337322656144,0.04794407160662283,33460.845953547185,5315.238906722914,10.1851
50,5,sqrt,2,2,0.8144356295904386,0.050713016331405646,33687.82323658797,5604.294606674734,10.8565
50,5,sqrt,2,5,0.8142792389629522,0.047789960950794484,33766.69999040354,5802.30373754988,8.0081
50,5,sqrt,2,10,0.8034873090761575,0.046583927622324675,34856.66294523077,6353.813104079942,8.8311
50,5,sqrt,5,1,0.815692255642101,0.04690539975185426,33615.095446918145,5427.338662801513,7.6556
50,5,sqrt,5,2,0.8137225782330478,0.04991499673998299,33764.050913268926,5537.359597524597,10.9383
50,5,sqrt,5,5,0.8142792389629522,0.047789960950794484,33766.69999040354,5802.303737549877,8.6799
50,5,sqrt,5,10,0.8034873090761575,0.04658392762232471,34856.662945230775,6353.813104079945,9.527
50,5,sqrt,10,1,0.8160847303580239,0.046966198616860355,33538.42211466925,5157.385983402201,10.1931
50,5,sqrt,10,2,0.813721010117489,0.04907265870060464,33746.15773757199,5413.19614300556,7.791
50,5,sqrt,10,5,0.8142792389629522,0.0477899609507945,33766.69999040353,5802.303737549877,9.7265
50,5,sqrt,10,10,0.8034873090761575,0.04658392762232467,34856.66294523077,6353.813104079941,6.701
50,5,sqrt,20,1,0.8131601914767932,0.04076647170144261,33931.08898308069,5173.760356623275,9.4426
50,5,sqrt,20,2,0.8129827572855927,0.04111160243726887,33962.5648076806,5388.240755318406,8.6006
50,5,sqrt,20,5,0.8098576009548957,0.04278781700102671,34282.02686986821,5890.51682332298,7.9872
50,5,sqrt,20,10,0.8034873090761575,0.04658392762232476,34856.662945230775,6353.813104079947,9.7286
50,5,log2,2,1,0.807844926698196,0.03852397087350283,34487.74585938236,5512.679777263763,4.9619
50,5,log2,2,2,0.8030531077141131,0.044323625388506975,34821.62634503775,5569.678874624483,4.2214
50,5,log2,2,5,0.8016034753552048,0.04570337198813582,35013.33845412248,6128.944705564266,6.3985
50,5,log2,2,10,0.7904103850306539,0.04477406361082587,36046.97201354597,6263.65309297056,5.4089
50,5,log2,5,1,0.8055620243284842,0.04200391207556688,34660.13714149857,5696.642581254475,1.2968
50,5,log2,5,2,0.8043419834715347,0.04084240271905113,34758.514888055484,5447.59136112971,5.5752
50,5,log2,5,5,0.8016034753552048,0.04570337198813581,35013.33845412248,6128.944705564265,5.7625
50,5,log2,5,10,0.7904103850306539,0.04477406361082589,36046.97201354597,6263.65309297056,1.3049
50,5,log2,10,1,0.8043292464802569,0.04261358386172252,34746.09443638391,5549.526745567161,6.523
50,5,log2,10,2,0.8074592242469023,0.043569926188254525,34468.1085152017,5762.200609006699,5.0189
50,5,log2,10,5,0.8016034753552048,0.045703371988135816,35013.33845412248,6128.944705564265,1.5465
50,5,log2,10,10,0.7904103850306539,0.04477406361082586,36046.972013545965,6263.653092970559,7.4637
50,5,log2,20,1,0.7989632510143588,0.04107167619083551,35252.236710669335,5520.266677758084,3.95
50,5,log2,20,2,0.798282613009064,0.04165014797157933,35310.949096092685,5557.654037452626,2.5848
50,5,log2,20,5,0.7939650873085593,0.04606429145219901,35687.25338182745,6087.213770070246,6.8553
50,5,log2,20,10,0.7904103850306539,0.04477406361082591,36046.972013545965,6263.6530929705605,3.863
50,5,0.5,2,1,0.8358407283736936,0.05904242916684932,31357.827023131318,5073.75973219775,4.2724
50,5,0.5,2,2,0.839117235962904,0.058045453016432165,31009.760389210394,5010.178716632664,7.6243
50,5,0.5,2,5,0.8318779714091965,0.06802375495236558,31715.29967725534,6205.402391328884,1.8594
50,5,0.5,2,10,0.8318928408051065,0.05146306830926063,31998.987426415602,5751.836429564442,4.5157
50,5,0.5,5,1,0.8354481343920506,0.05614016780357723,31450.6354870442,4978.559820728915,7.33
50,5,0.5,5,2,0.8381313045970822,0.0576204760488128,31134.921684931393,5114.027253217738,1.4941
50,5,0.5,5,5,0.8318779714091965,0.06802375495236562,31715.29967725534,6205.402391328884,6.0171
50,5,0.5,5,10,0.8318928408051065,0.05146306830926062,31998.98742641561,5751.836429564441,6.1162
50,5,0.5,10,1,0.8317514511073526,0.06141560417308977,31737.86369425294,5334.8090442460225,1.7391
50,5,0.5,10,2,0.8348837069909262,0.06107815256663172,31436.911320681662,5343.655707348151,7.8022
