n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,mean_f1,std_f1,mean_accuracy,std_accuracy,time_s
50,,0.5,2,1,0.9577542227391088,0.0225634748492916,0.9578947368421054,0.022467102587483693,0.8596
50,,0.5,2,2,0.9559135364058811,0.028876601826010997,0.956140350877193,0.028559334379122284,0.8512
50,,0.5,2,5,0.9541529036516241,0.027724414591380073,0.9543859649122807,0.027404384827742646,0.8677
50,,0.5,2,10,0.9508029633743966,0.024638767071108403,0.9508771929824562,0.024561403508771937,0.8205
50,,0.5,5,1,0.9612118106150573,0.02837532145015996,0.9614035087719298,0.02807017543859649,0.831
50,,0.5,5,2,0.9577419397120309,0.025215329894942004,0.9578947368421054,0.025057643608922285,0.8431
50,,0.5,5,5,0.9541529036516241,0.027724414591380073,0.9543859649122807,0.027404384827742646,0.8492
50,,0.5,5,10,0.9508029633743966,0.024638767071108403,0.9508771929824562,0.024561403508771937,0.8219
50,,0.5,10,1,0.9543072759607334,0.02377877220857694,0.9543859649122807,0.02379764906359744,0.8313
50,,0.5,10,2,0.9488176776260812,0.030434481491220567,0.9491228070175438,0.029824561403508785,0.8521
50,,0.5,10,5,0.9541529036516241,0.027724414591380073,0.9543859649122807,0.027404384827742646,0.8542
50,,0.5,10,10,0.9508029633743966,0.024638767071108403,0.9508771929824562,0.024561403508771937,0.8352
50,,0.5,20,1,0.9506913786440814,0.027249863391745382,0.9508771929824562,0.026951388589012654,0.8211
50,,0.5,20,2,0.9541471734594497,0.028832072323090294,0.9543859649122807,0.028505397911003365,0.8524
50,,0.5,20,5,0.950691403345877,0.028337019820685334,0.9508771929824562,0.028070175438596485,0.8524
50,,0.5,20,10,0.9508029633743966,0.024638767071108403,0.9508771929824562,0.024561403508771937,0.8325
50,,1.0,2,1,0.946798776966585,0.03689778025298132,0.9473684210526315,0.03595421321389332,0.9009
50,,1.0,2,2,0.9379876382020449,0.03448887590347166,0.9385964912280702,0.0335174967974435,0.8791
50,,1.0,2,5,0.9488883336612132,0.032342489898678564,0.9491228070175438,0.03182167920564396,0.8762
50,,1.0,2,10,0.9401705278955411,0.037242946278390636,0.9403508771929825,0.03696720615036049,0.886
50,,1.0,5,1,0.9488253990332455,0.030300862097876507,0.9491228070175438,0.029824561403508785,0.9017
50,,1.0,5,2,0.93807779943232,0.03442204587962626,0.9385964912280702,0.0335174967974435,0.9088
50,,1.0,5,5,0.9488883336612132,0.032342489898678564,0.9491228070175438,0.03182167920564396,0.8981
50,,1.0,5,10,0.9401705278955411,0.037242946278390636,0.9403508771929825,0.03696720615036049,0.8823
50,,1.0,10,1,0.9451991728042337,0.031397765089889444,0.9456140350877194,0.030839290932012188,0.8873
50,,1.0,10,2,0.9417359753636504,0.03196006184102503,0.9421052631578947,0.031432408538892835,0.8948
50,,1.0,10,5,0.9488883336612132,0.032342489898678564,0.9491228070175438,0.03182167920564396,0.8796
50,,1.0,10,10,0.9401705278955411,0.037242946278390636,0.9403508771929825,0.03696720615036049,0.8789
50,,1.0,20,1,0.9363938436141428,0.025567377937996457,0.9368107769423559,0.025000726272576917,0.8851
50,,1.0,20,2,0.9364472800161678,0.031104757262734328,0.9368421052631579,0.030588764516074913,0.89
50,,1.0,20,5,0.936183160780157,0.040717589512340835,0.9368421052631579,0.039385867229199394,0.8897
50,,1.0,20,10,0.9401705278955411,0.037242946278390636,0.9403508771929825,0.03696720615036049,0.8975
50,5,sqrt,2,1,0.9521543791475622,0.03343763412468846,0.9526315789473683,0.032396816337928756,0.7823
50,5,sqrt,2,2,0.9503077600175451,0.04357043264798834,0.950877192982456,0.042105263157894736,0.7895
50,5,sqrt,2,5,0.9536570614835025,0.03942311485059778,0.9543859649122807,0.03779063022550528,0.8034
50,5,sqrt,2,10,0.9449570416895263,0.03700266413934969,0.9456140350877194,0.03548026037922224,0.7917
50,5,sqrt,5,1,0.9540816949101183,0.03313125358933024,0.9543859649122807,0.032539012264897214,0.786
50,5,sqrt,5,2,0.9485292390344453,0.04400508712006406,0.9491228070175438,0.04257775824390034,0.7702
50,5,sqrt,5,5,0.9536570614835025,0.03942311485059778,0.9543859649122807,0.03779063022550528,0.773
50,5,sqrt,5,10,0.9449570416895263,0.03700266413934969,0.9456140350877194,0.03548026037922224,0.8122
50,5,sqrt,10,1,0.9487450059999656,0.038043055711781903,0.9491228070175438,0.03717477210599489,0.82
50,5,sqrt,10,2,0.9519782440152114,0.04377599656971857,0.9526315789473683,0.042287616818224384,0.7822
50,5,sqrt,10,5,0.9536570614835025,0.03942311485059778,0.9543859649122807,0.03779063022550528,0.8282
50,5,sqrt,10,10,0.9449570416895263,0.03700266413934969,0.9456140350877194,0.03548026037922224,0.8394
50,5,sqrt,20,1,0.9504396778229676,0.03677596798939054,0.9508771929824562,0.0357825930778441,0.7748
50,5,sqrt,20,2,0.946717903400583,0.04150737635386919,0.9473684210526315,0.04000615526663643,0.7933
50,5,sqrt,20,5,0.9466047073549728,0.036703403437527,0.9473684210526315,0.03508771929824561,0.7718
50,5,sqrt,20,10,0.9449570416895263,0.03700266413934969,0.9456140350877194,0.03548026037922224,0.7854
50,5,log2,2,1,0.9521960237339957,0.030051114722225308,0.9526315789473685,0.02940886774428106,0.7581
50,5,log2,2,2,0.9503877993899061,0.031180950083582216,0.9508458646616542,0.03015094950568716,0.7366
50,5,log2,2,5,0.9502012666681342,0.03823690876754345,0.950877192982456,0.036632654417229994,0.7467
50,5,log2,2,10,0.9433959563559802,0.030035547590297983,0.943828320802005,0.02910468446979486,0.7468
